rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/time_elapsed,time/total_timesteps,time/iterations,train/clip_range,train/approx_kl,train/clip_fraction,train/value_loss,train/loss,train/policy_gradient_loss,train/std,train/entropy_loss,train/n_updates,train/learning_rate,train/explained_variance
-87.79080963134766,288.0,1026,1571,1613824,394,0.2,0.007010296,0.0685302734375,0.2542166817933321,0.1179814264178276,-0.005420785647584125,0.5501173138618469,-3.912636601924896,3930,0.0003,0.9994266629219055
-87.8187026977539,288.0,1026,1576,1617920,395,0.2,0.00667216,0.0550048828125,0.19951700381934642,0.09385967254638672,-0.004124217253411189,0.5503588914871216,-3.907786750793457,3940,0.0003,0.9996187686920166
-87.823974609375,288.0,1025,1581,1622016,396,0.2,0.0063791,0.058837890625,0.24385439269244671,0.11583596467971802,-0.004389216442359611,0.550586998462677,-3.911825293302536,3950,0.0003,0.9994699954986572
-87.82096862792969,288.0,1025,1585,1626112,397,0.2,0.006316986,0.0468017578125,0.28994711488485336,0.12397027015686035,-0.004449169305735268,0.5486133694648743,-3.9021910190582276,3960,0.0003,0.9994493722915649
-87.80709838867188,288.0,1024,1590,1630208,398,0.2,0.007220872,0.067138671875,0.28280700743198395,0.12810413539409637,-0.005221940411138349,0.5462349653244019,-3.878746622800827,3970,0.0003,0.9992832541465759
-87.79911041259766,288.0,1024,1595,1634304,399,0.2,0.006708484,0.0702392578125,0.21711555160582066,0.1007305309176445,-0.005297757306834683,0.5451640486717224,-3.8578983664512636,3980,0.0003,0.9995769262313843
-87.77288055419922,288.0,1023,1600,1638400,400,0.2,0.007892986,0.072802734375,0.22242541499435903,0.11539952456951141,-0.0058773697295691815,0.545269787311554,-3.846498602628708,3990,0.0003,0.9995343089103699
-87.75784301757812,288.0,1023,1605,1642496,401,0.2,0.0067705302,0.0685791015625,0.2891529157757759,0.1336105614900589,-0.00567410780931823,0.5451108813285828,-3.8456357598304747,4000,0.0003,0.9994125962257385
-87.72798156738281,288.0,1022,1609,1646592,402,0.2,0.0051307203,0.0438720703125,0.28354496508836746,0.14299771189689636,-0.0035131445445585998,0.5434610247612,-3.8416427314281463,4010,0.0003,0.9993917942047119
-87.69896697998047,288.0,1022,1614,1650688,403,0.2,0.0055477116,0.0457763671875,0.2621048863977194,0.12559381127357483,-0.0031371934281196447,0.5425419211387634,-3.8322801649570466,4020,0.0003,0.9994120001792908
-87.62901306152344,288.0,1022,1619,1654784,404,0.2,0.005399139,0.05009765625,0.20360867083072662,0.09943897277116776,-0.004498758807312697,0.5411311388015747,-3.823052483797073,4030,0.0003,0.9996099472045898
-87.6097183227539,288.0,1021,1623,1658880,405,0.2,0.004927111,0.0336181640625,0.24884697571396827,0.1204589307308197,-0.0030413820990361274,0.5407230854034424,-3.8121535956859587,4040,0.0003,0.9994606375694275
-87.62176513671875,288.0,1021,1628,1662976,406,0.2,0.0050518913,0.0442138671875,0.28138912469148636,0.1250464916229248,-0.0031158712110482155,0.5405006408691406,-3.8096189379692076,4050,0.0003,0.9994631409645081
-87.6119155883789,288.0,1020,1632,1667072,407,0.2,0.0056665633,0.0416259765625,0.27649212777614596,0.1303274929523468,-0.004330326669150964,0.5389467477798462,-3.80007227063179,4060,0.0003,0.999298632144928
-87.61235046386719,288.0,1020,1637,1671168,408,0.2,0.0063639916,0.08125,0.21166551746428014,0.09084990620613098,-0.006219585903454572,0.5370751619338989,-3.779117912054062,4070,0.0003,0.9995876550674438
-87.6182632446289,288.0,1020,1642,1675264,409,0.2,0.0072628325,0.0672607421875,0.22404880672693253,0.11533161252737045,-0.005101493943948298,0.5339101552963257,-3.7562548577785493,4080,0.0003,0.9995306730270386
-87.62995910644531,288.0,1019,1646,1679360,410,0.2,0.0057300795,0.0583740234375,0.28395985513925553,0.13588392734527588,-0.0037822126992978155,0.5329780578613281,-3.735712671279907,4090,0.0003,0.9994242191314697
-87.6637191772461,288.0,1019,1651,1683456,411,0.2,0.0056459215,0.0542724609375,0.2780337706208229,0.12887729704380035,-0.004850711399922147,0.5322510600090027,-3.729135364294052,4100,0.0003,0.9994047284126282
-87.69841766357422,288.0,1018,1656,1687552,412,0.2,0.006645314,0.058837890625,0.2669055115431547,0.11841899156570435,-0.004849902127170935,0.5312334299087524,-3.7180580854415894,4110,0.0003,0.9994028806686401
-87.68655395507812,288.0,1018,1661,1691648,413,0.2,0.006539268,0.0634521484375,0.2024051181972027,0.09167502075433731,-0.004919734009308741,0.5309420228004456,-3.7122907876968383,4120,0.0003,0.9996151328086853
-87.66744995117188,288.0,1018,1665,1695744,414,0.2,0.0073918775,0.080126953125,0.25023607164621353,0.11749033629894257,-0.007327292131958529,0.5287439823150635,-3.7039777398109437,4130,0.0003,0.9994545578956604
-87.67201232910156,288.0,1017,1670,1699840,415,0.2,0.006237831,0.060595703125,0.2967694878578186,0.15683850646018982,-0.003726107155671343,0.525154709815979,-3.6779858350753782,4140,0.0003,0.9994345307350159
-87.64881134033203,288.0,1017,1674,1703936,416,0.2,0.0051899655,0.0584716796875,0.2828289747238159,0.12856534123420715,-0.004297316074371338,0.5239335298538208,-3.6485838890075684,4150,0.0003,0.9992821216583252
-87.62945556640625,288.0,1017,1679,1708032,417,0.2,0.0060464484,0.073876953125,0.23031912557780743,0.10674058645963669,-0.004904949181945994,0.523654580116272,-3.639558255672455,4160,0.0003,0.9995480179786682
-87.6231460571289,288.0,1016,1683,1712128,418,0.2,0.007883996,0.0739013671875,0.22095490284264088,0.1029604822397232,-0.0050883407704532145,0.5239981412887573,-3.6331179618835447,4170,0.0003,0.9995350241661072
-87.59622955322266,288.0,1016,1688,1716224,419,0.2,0.005604052,0.0421630859375,0.26756353341042993,0.12390454113483429,-0.004232774389674887,0.524001955986023,-3.632675659656525,4180,0.0003,0.9994544386863708
-87.54670715332031,288.0,1015,1693,1720320,420,0.2,0.0041365675,0.0237548828125,0.2767415288835764,0.13194586336612701,-0.003136670286767185,0.5229463577270508,-3.6232638597488402,4190,0.0003,0.9994078278541565
-87.54644775390625,288.0,1015,1697,1724416,421,0.2,0.006902648,0.0883056640625,0.2643313486129045,0.12618689239025116,-0.007512186304666102,0.5200387239456177,-3.602968955039978,4200,0.0003,0.9994047284126282
-87.5265121459961,288.0,1015,1702,1728512,422,0.2,0.0074586743,0.078173828125,0.2071082130074501,0.10196320712566376,-0.004666462694876828,0.5191686153411865,-3.583195132017136,4210,0.0003,0.9996016621589661
-87.5136947631836,288.0,1014,1708,1732608,423,0.2,0.0066318223,0.0802001953125,0.24711577035486698,0.1127566248178482,-0.005453372388728894,0.5180636644363403,-3.575306308269501,4220,0.0003,0.9994648694992065
-87.48413848876953,288.0,1013,1712,1736704,424,0.2,0.004664777,0.0496826171875,0.29676916971802714,0.13958215713500977,-0.00456994972191751,0.5154674649238586,-3.5571819067001345,4230,0.0003,0.9994361400604248
-87.4645004272461,288.0,1013,1717,1740800,425,0.2,0.0051052496,0.0440673828125,0.2804992463439703,0.12945689260959625,-0.004430682910606265,0.5142797827720642,-3.5335632622241975,4240,0.0003,0.9992889761924744
-87.46309661865234,288.0,1013,1722,1744896,426,0.2,0.0063353935,0.066455078125,0.2252502728253603,0.10905256122350693,-0.00537201898987405,0.513936460018158,-3.5234564900398255,4250,0.0003,0.9995582103729248
-87.50749206542969,288.0,1012,1726,1748992,427,0.2,0.008653433,0.0584228515625,0.2213787715882063,0.10581500828266144,-0.003953258198453114,0.5133164525032043,-3.5162922143936157,4260,0.0003,0.999535858631134
-87.49762725830078,288.0,1012,1731,1753088,428,0.2,0.005787989,0.043408203125,0.2901175178587437,0.14445212483406067,-0.00340970263350755,0.5117738842964172,-3.501229554414749,4270,0.0003,0.9994086027145386
-87.48943328857422,288.0,1012,1736,1757184,429,0.2,0.007329994,0.05634765625,0.2739710949361324,0.13202440738677979,-0.003900211601285264,0.5117143988609314,-3.490080976486206,4280,0.0003,0.9994093775749207
-87.47848510742188,288.0,1011,1740,1761280,430,0.2,0.0058737,0.062646484375,0.2784043624997139,0.13200990855693817,-0.00486844630795531,0.5104057788848877,-3.487448716163635,4290,0.0003,0.9993749260902405
-87.50408935546875,288.0,1011,1746,1765376,431,0.2,0.006669528,0.0723388671875,0.20769633688032627,0.10208301991224289,-0.0054205378401093185,0.5114172697067261,-3.4851951122283937,4300,0.0003,0.9996014833450317
-87.50025177001953,288.0,1010,1751,1769472,432,0.2,0.0062399865,0.0619384765625,0.25745995752513406,0.1234302967786789,-0.007415229349862784,0.5102308988571167,-3.4854254186153413,4310,0.0003,0.9994396567344666
-87.48783111572266,288.0,1009,1756,1773568,433,0.2,0.0066288104,0.0546630859375,0.286101246625185,0.1400100588798523,-0.005052885090117342,0.5089257955551147,-3.4697612524032593,4320,0.0003,0.999455988407135
-87.45399475097656,288.0,1009,1761,1777664,434,0.2,0.00515877,0.0442138671875,0.2935960814356804,0.13963043689727783,-0.0035555304086301474,0.506971001625061,-3.454850697517395,4330,0.0003,0.9992527365684509
-87.47515869140625,288.0,1008,1766,1781760,435,0.2,0.0069282535,0.0748291015625,0.217234306037426,0.0929219126701355,-0.006431221883394756,0.5066558718681335,-3.4389713227748873,4340,0.0003,0.9995728135108948
-87.49191284179688,288.0,1008,1771,1785856,436,0.2,0.00646916,0.0546875,0.23344412222504615,0.11160848289728165,-0.003740011970512569,0.505188524723053,-3.432737463712692,4350,0.0003,0.9995055198669434
-87.4833755493164,288.0,1007,1776,1789952,437,0.2,0.005874262,0.0426513671875,0.2977404102683067,0.14386093616485596,-0.0027075510239228605,0.5044102668762207,-3.4194047808647157,4360,0.0003,0.9993928074836731
-87.46920776367188,288.0,1007,1780,1794048,438,0.2,0.00490673,0.04150390625,0.2911917708814144,0.1425863355398178,-0.004190734942676499,0.5040667057037354,-3.415212720632553,4370,0.0003,0.9993739128112793
-87.47946166992188,288.0,1007,1785,1798144,439,0.2,0.005495579,0.061376953125,0.28387402184307575,0.1358514279127121,-0.004116045957198366,0.5036858916282654,-3.4139514803886413,4380,0.0003,0.9993568658828735
-87.50325012207031,288.0,1006,1790,1802240,440,0.2,0.0073423465,0.0799560546875,0.2273097697645426,0.10162298381328583,-0.0067446183762513105,0.5033102631568909,-3.408612495660782,4390,0.0003,0.999566912651062
-87.48628234863281,288.0,1006,1795,1806336,441,0.2,0.006459902,0.05908203125,0.2654190506786108,0.13480736315250397,-0.004609106940915808,0.5018202662467957,-3.39927316904068,4400,0.0003,0.999424397945404
-87.48067474365234,288.0,1005,1800,1810432,442,0.2,0.007880734,0.0756103515625,0.2876416489481926,0.12509562075138092,-0.004860140150412917,0.5007755756378174,-3.3852954149246215,4410,0.0003,0.9994516372680664
-87.49344635009766,288.0,1005,1804,1814528,443,0.2,0.005290208,0.0489990234375,0.29251211509108543,0.13977289199829102,-0.0034503741189837456,0.5005047917366028,-3.382843464612961,4420,0.0003,0.9992564916610718
-87.4569320678711,288.0,1005,1809,1818624,444,0.2,0.0062518297,0.072265625,0.23412826433777809,0.09720048308372498,-0.005576176743488759,0.5000645518302917,-3.38213210105896,4430,0.0003,0.9995431303977966
-87.5011978149414,288.0,1004,1814,1822720,445,0.2,0.0059565706,0.0673583984375,0.23157826028764247,0.10896441340446472,-0.005564669426530599,0.5001651644706726,-3.377412623167038,4440,0.0003,0.9995154738426208
-87.5298080444336,288.0,1004,1819,1826816,446,0.2,0.0074441633,0.068212890625,0.30847918540239333,0.14053183794021606,-0.003974311292404309,0.4993838667869568,-3.373658519983292,4450,0.0003,0.9993772506713867
-87.48603820800781,288.0,1003,1823,1830912,447,0.2,0.0066267746,0.06640625,0.31209021210670473,0.15283244848251343,-0.005624282959615812,0.4992739260196686,-3.3659217417240144,4460,0.0003,0.9993398189544678
-87.50543975830078,288.0,1003,1828,1835008,448,0.2,0.0052033532,0.0467041015625,0.29174670577049255,0.14731109142303467,-0.003143839107360691,0.49852997064590454,-3.3610051035881043,4470,0.0003,0.9993451833724976
-87.4716567993164,288.0,1002,1833,1839104,449,0.2,0.0069302097,0.0669189453125,0.22117597796022892,0.10291347652673721,-0.005164548580069095,0.4967805743217468,-3.3494511425495146,4480,0.0003,0.9995773434638977
-87.43592071533203,288.0,1002,1838,1843200,450,0.2,0.005052668,0.0638916015625,0.2613410733640194,0.12679432332515717,-0.0052098863234277815,0.4943731427192688,-3.3255530536174773,4490,0.0003,0.9994369149208069
-87.46659088134766,288.0,1002,1843,1847296,451,0.2,0.007950106,0.0625244140625,0.295892496407032,0.14428965747356415,-0.005123149938299321,0.49196258187294006,-3.3015539228916166,4500,0.0003,0.9994373917579651
-87.4198989868164,288.0,1001,1847,1851392,452,0.2,0.0073814634,0.06240234375,0.29264989495277405,0.1430947631597519,-0.004478682763874531,0.4910992681980133,-3.282205563783646,4510,0.0003,0.9992583990097046
-87.3947525024414,288.0,1001,1852,1855488,453,0.2,0.0059917863,0.067041015625,0.24181721732020378,0.1172357052564621,-0.0038921345956623556,0.4901537001132965,-3.273017609119415,4520,0.0003,0.9995272755622864
-87.3786849975586,288.0,1001,1857,1859584,454,0.2,0.004947586,0.037060546875,0.23979203701019286,0.11950438469648361,-0.0028409867838490753,0.4898436665534973,-3.2677904784679415,4530,0.0003,0.9994924664497375
-87.36470031738281,288.0,1000,1861,1863680,455,0.2,0.004720838,0.041162109375,0.29439941719174384,0.12611475586891174,-0.004545063246041536,0.48873376846313477,-3.2632729768753053,4540,0.0003,0.9994062185287476
-87.31684875488281,288.0,1000,1866,1867776,456,0.2,0.004217941,0.031005859375,0.29966954961419107,0.15562482178211212,-0.0032043171057011934,0.48723918199539185,-3.2506606340408326,4550,0.0003,0.9993623495101929
-87.28324127197266,288.0,1000,1871,1871872,457,0.2,0.0064710598,0.05146484375,0.28142579421401026,0.12868142127990723,-0.004247638914966956,0.48740682005882263,-3.238063371181488,4560,0.0003,0.9993662238121033
-87.2322006225586,288.0,999,1876,1875968,458,0.2,0.0055483794,0.0490234375,0.21645450107753278,0.10604925453662872,-0.004113507486181334,0.48826414346694946,-3.2424936413764955,4570,0.0003,0.9995824694633484
-87.21148681640625,288.0,999,1880,1880064,459,0.2,0.008577438,0.0805908203125,0.26617057882249356,0.12736184895038605,-0.0051216259016655385,0.4867110252380371,-3.234966993331909,4580,0.0003,0.9994173049926758
-87.18232727050781,288.0,999,1885,1884160,460,0.2,0.005718477,0.0758056640625,0.2909258797764778,0.1329033225774765,-0.005347279726993293,0.48601117730140686,-3.2188156843185425,4590,0.0003,0.9994400143623352
-87.15959167480469,288.0,999,1890,1888256,461,0.2,0.006960677,0.0613037109375,0.30481717735528946,0.15486732125282288,-0.005030072049703449,0.4845971465110779,-3.2046179831027986,4600,0.0003,0.9992238283157349
-87.13330841064453,288.0,998,1894,1892352,462,0.2,0.006217677,0.0635009765625,0.25580898150801656,0.12478533387184143,-0.004908233234891668,0.4839830994606018,-3.1901086032390595,4610,0.0003,0.9994975328445435
-87.11257934570312,288.0,998,1899,1896448,463,0.2,0.007316523,0.06396484375,0.23816017545759677,0.10897380113601685,-0.004794958588900044,0.4833432137966156,-3.1824352204799653,4620,0.0003,0.9994984865188599
-87.1195297241211,288.0,998,1903,1900544,464,0.2,0.0059966194,0.0391357421875,0.2977618224918842,0.1404079794883728,-0.0032243480207398536,0.482613742351532,-3.1715725719928742,4630,0.0003,0.9993914365768433
-87.1089096069336,288.0,997,1908,1904640,465,0.2,0.0065391194,0.0530517578125,0.3019755698740482,0.13986198604106903,-0.0042856980580836535,0.48132747411727905,-3.1610733389854433,4640,0.0003,0.9993491768836975
-87.1022720336914,288.0,997,1913,1908736,466,0.2,0.008821847,0.0814697265625,0.2901281379163265,0.14931729435920715,-0.0047089059778954835,0.4808235764503479,-3.1483823895454406,4650,0.0003,0.9993487000465393
-87.10517883300781,288.0,997,1918,1912832,467,0.2,0.0067465464,0.0556640625,0.2347065530717373,0.11671198904514313,-0.004660648200660944,0.47986477613449097,-3.1405643701553343,4660,0.0003,0.9995462894439697
-87.09829711914062,288.0,996,1922,1916928,468,0.2,0.0038225336,0.04677734375,0.26838781908154485,0.12597911059856415,-0.0034711557003902272,0.4797895848751068,-3.1318252980709076,4670,0.0003,0.9994105100631714
-87.09379577636719,288.0,996,1927,1921024,469,0.2,0.0066795605,0.073046875,0.304505730420351,0.15473748743534088,-0.004451931588118896,0.4800991117954254,-3.1300835430622103,4680,0.0003,0.9994131922721863
-87.11874389648438,288.0,996,1932,1925120,470,0.2,0.0059024636,0.0438232421875,0.3137759372591972,0.1528245210647583,-0.0032737915753386915,0.4796060621738434,-3.1271015882492064,4690,0.0003,0.9991984367370605
-87.13368225097656,288.0,996,1936,1929216,471,0.2,0.0058800494,0.0474365234375,0.25238819159567355,0.1233946904540062,-0.003888347977772355,0.47894126176834106,-3.121673595905304,4700,0.0003,0.9994978308677673
-87.13695526123047,288.0,995,1941,1933312,472,0.2,0.007448738,0.0848388671875,0.2437867071479559,0.11749531328678131,-0.006616738194134086,0.4782714247703552,-3.1162411093711855,4710,0.0003,0.9994814395904541
-87.14550018310547,288.0,995,1946,1937408,473,0.2,0.006127367,0.0503173828125,0.30122041031718255,0.14075924456119537,-0.0034422894066665323,0.4768780767917633,-3.104699504375458,4720,0.0003,0.9993825554847717
-87.09748840332031,288.0,994,1951,1941504,474,0.2,0.007354915,0.0844482421875,0.3073228009045124,0.14777903258800507,-0.004131587388110347,0.4758945405483246,-3.0913873851299285,4730,0.0003,0.9993362426757812
-87.07044219970703,288.0,994,1956,1945600,475,0.2,0.0050463453,0.0364013671875,0.29224233627319335,0.1489299237728119,-0.002768588496837765,0.4758222997188568,-3.0872687816619875,4740,0.0003,0.9993366003036499
-87.04772186279297,288.0,994,1960,1949696,476,0.2,0.009154574,0.087890625,0.2233211763203144,0.09892219305038452,-0.0049682373704854395,0.47416219115257263,-3.0807310581207275,4750,0.0003,0.9995713233947754
-87.00135803222656,288.0,993,1965,1953792,477,0.2,0.0044017457,0.037109375,0.26754720620810984,0.13096758723258972,-0.0032996394613292067,0.4731888771057129,-3.0660160541534425,4760,0.0003,0.9994127750396729
-86.98462677001953,288.0,992,1972,1957888,478,0.2,0.005520932,0.0422607421875,0.3017447583377361,0.1538584977388382,-0.003479763455106877,0.4720882475376129,-3.0530069053173063,4770,0.0003,0.9994197487831116
-86.95308685302734,288.0,991,1978,1961984,479,0.2,0.0053515537,0.04501953125,0.30616334155201913,0.1440553218126297,-0.003967062098672614,0.4713519215583801,-3.0430558741092684,4780,0.0003,0.999220609664917
-86.9082260131836,288.0,991,1982,1966080,480,0.2,0.007019256,0.0877197265625,0.25075405575335025,0.12004273384809494,-0.005179335450520739,0.4708065390586853,-3.0373876810073854,4790,0.0003,0.9995049238204956
-86.91364288330078,288.0,991,1987,1970176,481,0.2,0.007616737,0.061474609375,0.239450279250741,0.11692601442337036,-0.00337387393519748,0.4706741273403168,-3.030341327190399,4800,0.0003,0.9994907379150391
-86.89749908447266,288.0,990,1992,1974272,482,0.2,0.0063217035,0.061669921875,0.3127445481717587,0.1408492475748062,-0.004825111862737685,0.46989187598228455,-3.026088762283325,4810,0.0003,0.9993555545806885
-86.88440704345703,288.0,990,1997,1978368,483,0.2,0.0065594288,0.062548828125,0.30002647414803507,0.13504129648208618,-0.005022208741866052,0.4701250195503235,-3.0153593003749846,4820,0.0003,0.9993500113487244
-86.84927368164062,288.0,989,2002,1982464,484,0.2,0.0061505637,0.0693359375,0.3004918731749058,0.1377459168434143,-0.006212164810858667,0.46968260407447815,-3.0082674086093903,4830,0.0003,0.9993213415145874
-86.85375213623047,288.0,989,2007,1986560,485,0.2,0.0049224887,0.053662109375,0.23399473316967487,0.1194755956530571,-0.0037010798580013214,0.4690028727054596,-2.999874621629715,4840,0.0003,0.9995490312576294
-86.85641479492188,288.0,989,2012,1990656,486,0.2,0.0061043133,0.0586181640625,0.2694586362689734,0.12966714799404144,-0.004578902304638177,0.4678071439266205,-2.988450527191162,4850,0.0003,0.999409019947052
-86.84838104248047,288.0,989,2016,1994752,487,0.2,0.005190418,0.0483642578125,0.30626804679632186,0.1552809625864029,-0.004431885329540819,0.467898428440094,-2.978861320018768,4860,0.0003,0.9994127750396729
-86.87907409667969,288.0,988,2021,1998848,488,0.2,0.007937167,0.08388671875,0.3057381875813007,0.1504720151424408,-0.005166990004363469,0.46622806787490845,-2.9681187212467193,4870,0.0003,0.999220073223114
-86.84420776367188,288.0,988,2026,2002944,489,0.2,0.008616213,0.0879638671875,0.26768492311239245,0.14072822034358978,-0.0053957697586156424,0.4646432399749756,-2.945224702358246,4880,0.0003,0.9994710683822632
